track_id_assignment_batch_id	assignment_row_number	registry_import_batch_id	registry_import_row_number	source_queue_file	source_queue_row_number	source_csv	source_id	source_title	proposed_display_title	artist	album	assigned_gpmc_track_id	assignment_status	official_track_record_status	pix_status	lt_pix_status	kkr_status	ci_status	assignment_note
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	104	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	104	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	105	gpm_stl.csv	86475082	STAY IN MY WAY	STAY IN MY WAY	NATU Visinia	NATU Ought To	GPMC-TRK-000104	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	105	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	105	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	106	gpm_stl.csv	86744337	UH OH HERE WE GO	UH OH HERE WE GO	Erik W Nelson	Sports of Sorts	GPMC-TRK-000105	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	106	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	106	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	107	gpm_stl.csv	87044144	COOL JAZZ JIVIN' - INSTRO	COOL JAZZ JIVIN' - INSTRO	Michael Scherer	Scherer Delight	GPMC-TRK-000106	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	107	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	107	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	108	gpm_stl.csv	87044146	GROOVIN' SOUL - INSTRO	GROOVIN' SOUL - INSTRO	Michael Scherer	Scherer Delight	GPMC-TRK-000107	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	108	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	108	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	109	gpm_stl.csv	87044152	STRUTTIN' SAM - Short - INSTRO	STRUTTIN' SAM - Short - INSTRO	Michael Scherer	He Has Jazz	GPMC-TRK-000108	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	109	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	109	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	110	gpm_stl.csv	87044155	TAKIN' THE TIME - INSTRO	TAKIN' THE TIME - INSTRO	Michael Scherer	He Has Jazz	GPMC-TRK-000109	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	110	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	110	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	111	gpm_stl.csv	87048508	WHERE ARE THE SMILES - INSTRO	WHERE ARE THE SMILES - INSTRO	Michael Scherer	He Has Jazz	GPMC-TRK-000110	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	111	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	111	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	112	gpm_stl.csv	87364619	TRIPLE TREAT - INSTRO	TRIPLE TREAT - INSTRO	Michael Scherer	Scherer Desire	GPMC-TRK-000111	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	112	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	112	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	113	gpm_stl.csv	88459348	MY EYES TELL IT ALL - INSTRO	MY EYES TELL IT ALL - INSTRO	G Putnam Music	Desperate & Dirty	GPMC-TRK-000112	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	113	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	113	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	114	gpm_stl.csv	88735944	YOUR TOUCH - INSTRUMENTAL	YOUR TOUCH - INSTRO	G Putnam Music	Sweet as Sexy	GPMC-TRK-000113	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	114	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	114	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	115	gpm_stl.csv	88820597	SOMETIMES - INSTRO	SOMETIMES - INSTRO	G Putnam Music	Desperate & Dirty	GPMC-TRK-000114	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	115	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	115	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	116	gpm_stl.csv	88839181	CAN'T STOP MY EYES - TRAILER	CAN'T STOP MY EYES - TRAILER	G Putnam Music	Synth Nymph	GPMC-TRK-000115	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	116	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	116	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	117	gpm_stl.csv	89000077	UH OH HERE WE GO - INSTRO	UH OH HERE WE GO - INSTRO	G Putnam Music	Sports of Sorts	GPMC-TRK-000116	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	117	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	117	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	118	gpm_stl.csv	89051849	THE FOUNDATION - DEMOCRACY	THE FOUNDATION - DEMOCRACY	Elliot Sedgwick	The Struggle	GPMC-TRK-000117	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	118	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	118	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	119	gpm_stl.csv	89073169	NO! WON'T DO IT AGAIN  - INSTRO	NO! WON'T DO IT AGAIN - INSTRO	G Putnam Music	Synth Nymph	GPMC-TRK-000118	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	119	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	119	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	120	gpm_stl.csv	89083504	TIME'S PRESENT -  INSTRO	TIME'S PRESENT - INSTRO	G Putnam Music	Bustin’ Out	GPMC-TRK-000119	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	120	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	120	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	121	gpm_stl.csv	89145838	RIGHT HERE SOMEHOW - INSTRO	RIGHT HERE SOMEHOW - INSTRO	G Putnam Music	CLUBBIN'	GPMC-TRK-000120	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	121	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	121	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	122	gpm_stl.csv	89280768	PILLS OR PAIN - INSTRO	PILLS OR PAIN - INSTRO	G Putnam Music	Desperate & Dirty	GPMC-TRK-000121	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	122	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	122	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	123	gpm_stl.csv	89439950	ASK ME TO DANCE	ASK ME TO DANCE	G Putnam Music	Dance Steady	GPMC-TRK-000122	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	123	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	123	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	124	gpm_stl.csv	89654189	HEARTS 💕  LIKE MINE	HEARTS 💕  LIKE MINE	Michael Schere	Coming Through	GPMC-TRK-000123	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	124	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	124	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	125	gpm_stl.csv	89784762	LA BUENA VIDA - INSTRO	LA BUENA VIDA - INSTRO	Michael Scherer	Scherer Desire	GPMC-TRK-000124	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	125	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	125	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	126	gpm_stl.csv	89784763	ALL NIGHT LONG - INSTRO	ALL NIGHT LONG - INSTRO	G Putnam Music	Scherer Desire	GPMC-TRK-000125	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	126	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	126	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	127	gpm_stl.csv	89784764	CRUISIN' LITE - INSTRO	CRUISIN' LITE - INSTRO	G Putnam Music	He Has Jazz	GPMC-TRK-000126	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	127	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	127	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	128	gpm_stl.csv	89784778	WALK IN THE PARK	WALK IN THE PARK	Michael Scherer	He Has Jazz	GPMC-TRK-000127	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	128	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	128	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	129	gpm_stl.csv	89784779	THAT'S THE LIFE - INSTRO	THAT'S THE LIFE - INSTRO	Michael Scherer	Scherer Desire	GPMC-TRK-000128	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	129	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	129	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	130	gpm_stl.csv	90227828	SALT OF THE EARTH	SALT OF THE EARTH	Lu	The Struggle	GPMC-TRK-000129	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	130	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	130	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	131	gpm_stl.csv	90866202	RUN RUN RUN - INSTRO	RUN RUN RUN - INSTRO	G Putnam Music	BUSTING OUT	GPMC-TRK-000130	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	131	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	131	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	132	gpm_stl.csv	91880347	ASK ME TO DANCE - INSTRO	ASK ME TO DANCE - INSTRO	G Putnam Music	Film/TV	GPMC-TRK-000131	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	132	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	132	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	133	gpm_stl.csv	91923415	YOUR TIME	YOUR TIME	Brandon Howard	- FAMILY, TIME, TRUST	GPMC-TRK-000132	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	133	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	133	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	134	gpm_stl.csv	91923430	BLUE JEANS N' BEER 2009	BLUE JEANS N' BEER 2009	G Putnam Music	Bar Rock	GPMC-TRK-000133	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	134	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	134	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	135	gpm_stl.csv	92181388	BEIN' WITHOUT YOU	BEIN' WITHOUT YOU	G Putnam Music	Crawlin' NOT Fallin'	GPMC-TRK-000134	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	135	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	135	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	136	gpm_stl.csv	92295626	MOVIN' ALONG - INSTRO	MOVIN' ALONG - INSTRO	G Putnam Music	Slight Light	GPMC-TRK-000135	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	136	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	136	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	137	gpm_stl.csv	92578600	BEIN' WITHOUT YOU - INSTRO	BEIN' WITHOUT YOU - INSTRO	G Putnam Music	Desperate & Dirty	GPMC-TRK-000136	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	137	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	137	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	138	gpm_stl.csv	92582460	HOPE YOU KNOW	HOPE YOU KNOW	Chris Krause	Cowboy Country	GPMC-TRK-000137	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	138	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	138	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	139	gpm_stl.csv	94642662	BOUNCE ALONG - INSTRO	BOUNCE ALONG - INSTRO	G Putnam Music	Scherer Delight	GPMC-TRK-000138	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	139	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	139	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	140	gpm_stl.csv	94642663	FAST LANES - INSTRO	FAST LANES - INSTRO	Michael Scherer	Dance Steady	GPMC-TRK-000139	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	140	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	140	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	141	gpm_stl.csv	96302148	SUNSHINE IN THE MEADOW	SUNSHINE IN THE MEADOW	Michael Scherer	Scherer Delight	GPMC-TRK-000140	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	141	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	141	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	142	gpm_stl.csv	96302338	REFLECTION - INSTRO	REFLECTION - INSTRO	Michael Scherer	Scherer Delight	GPMC-TRK-000141	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	142	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	142	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	143	gpm_stl.csv	99145042	HAZY CRAZY - INSTRO	HAZY CRAZY - INSTRO	G Putnam Music	Coming Up!	GPMC-TRK-000142	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	143	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	143	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	144	gpm_stl.csv	99484833	RIDIN' CLOUD 10 - INSTRO	RIDIN' CLOUD 10 - INSTRO	G Putnam Music	Crashin’ NOT Fallin'	GPMC-TRK-000143	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
GPMC-TRK-ASSIGN-DRAFT-CLEAN-GLOBAL-20260624	144	GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	144	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	145	gpm_stl.csv	99642523	CAN'T TAKE MY EYES ON U - INSTRO	CAN'T TAKE MY EYES ON U - INSTRO	G Putnam Music	Synth Nymph	GPMC-TRK-000144	DRAFT_TRACK_ID_RESERVED_PENDING_ADMIN_APPROVAL	TRACK_RECORD_NOT_CREATED	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Draft assignment only; ID not official until final import is approved and registry row is created.
