registry_import_batch_id	registry_import_row_number	registry_import_status	source_queue_file	source_queue_row_number	track_record_status	track_id_assignment_status	public_title_decision_status	pix_status	lt_pix_status	kkr_status	ci_status	import_notes	batch_row	source_csv	source_id	source_title	proposed_display_title	artist	album	duration	bpm	genre	url_present	batch_flags	triage_status	triage_reason	working_queue_triage_reason
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	88	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	89	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	112	gpm_stl.csv	82040474	GOT ME SMOKIN' - INSTRO	GOT ME SMOKIN' - INSTRO	G Putnam Music	Sweet as Sexy	0:03:22	138.0	Indie Pop	YES	GLOBAL_INSTRO_STANDARD	GLOBAL_STANDARD_APPLIED	GLOBAL_INSTRO_STANDARD	
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	89	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	90	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	113	gpm_stl.csv	82043654	MAYBE TONIGHT	MAYBE TONIGHT	G Putnam Music	80s/90s Root Rock	0:03:26	154.0	Classic Rock	YES		BATCH_CLEAN_PENDING_REVIEW		
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	90	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	91	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	115	gpm_stl.csv	82908355	RUN RUN RUN	RUN RUN RUN	G Putnam Music	SPORTS OF SORTS	0:02:33	102.0	Youth	YES		BATCH_CLEAN_PENDING_REVIEW		
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	91	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	92	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	116	gpm_stl.csv	83735625	IN THE BLEAK MID-WINTER	IN THE BLEAK MID-WINTER	Cindy Youngren	Christmas	0:03:41	62.0	Pop	YES		BATCH_CLEAN_PENDING_REVIEW		
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	92	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	93	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	120	gpm_stl.csv	84325799	TONIGHT	TONIGHT	G Putnam Music	- ROMANTIC, SEXY, ADORING	0:03:45	95.0	Indie Pop/Rock	YES		BATCH_CLEAN_PENDING_REVIEW		
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	93	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	94	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	121	gpm_stl.csv	84522273	COMIN' TRUE - INSTRO	COMIN' TRUE - INSTRO	G Putnam Music	Dance Steady	0:02:20	76.5	Indie Pop	YES	GLOBAL_INSTRO_STANDARD	GLOBAL_STANDARD_APPLIED	GLOBAL_INSTRO_STANDARD	
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	94	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	95	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	122	gpm_stl.csv	84628320	BLINKIN' 'BOUT YOU	BLINKIN' 'BOUT YOU	G Putnam Music	Scherer Desire	0:01:01	130.0	Jazz	YES		BATCH_CLEAN_PENDING_REVIEW		
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	95	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	96	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	123	gpm_stl.csv	84628321	AM MISSING YOU - INSTRO	AM MISSING YOU - INSTRO	G Putnam Music	Film/TV	0:02:25	95.0	R&B, HipHop, Soul	YES	GLOBAL_INSTRO_STANDARD	GLOBAL_STANDARD_APPLIED	GLOBAL_INSTRO_STANDARD	
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	96	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	97	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	124	gpm_stl.csv	84638659	I DO SWEAR - INSTRO	I DO SWEAR - INSTRO	G Putnam Music	Slight Light	0:03:07	95.0	Indie	YES	GLOBAL_INSTRO_STANDARD	GLOBAL_STANDARD_APPLIED	GLOBAL_INSTRO_STANDARD	
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	97	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	98	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	125	gpm_stl.csv	84644555	IN THE END - INSTRO	IN THE END - INSTRO	G Putnam Music	Desperate & Dirty	0:02:13	88.0	Country, Folk	YES	GLOBAL_INSTRO_STANDARD	GLOBAL_STANDARD_APPLIED	GLOBAL_INSTRO_STANDARD	
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	98	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	99	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	126	gpm_stl.csv	84884072	SEARCHIN' - INSTRO	SEARCHIN' - INSTRO	G Putnam Music	Remembering Forgetting	0:03:20	84.0	Rock Indie Folk	YES	GLOBAL_INSTRO_STANDARD	GLOBAL_STANDARD_APPLIED	GLOBAL_INSTRO_STANDARD	
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	99	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	100	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	127	gpm_stl.csv	84884455	SPARK THE FLAME - INSTRO	SPARK THE FLAME - INSTRO	G Putnam Music	Sweet as Sexy	0:03:19	80.0	Country	YES	GLOBAL_INSTRO_STANDARD	GLOBAL_STANDARD_APPLIED	GLOBAL_INSTRO_STANDARD	
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	100	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	101	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	128	gpm_stl.csv	84884606	SWIPE RIGHT - INSTRO	SWIPE RIGHT - INSTRO	G Putnam Music	Sweet as Sexy	0:02:44	85.0	Indie Pop	YES	GLOBAL_INSTRO_STANDARD	GLOBAL_STANDARD_APPLIED	GLOBAL_INSTRO_STANDARD	
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	101	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	102	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	129	gpm_stl.csv	84885853	TIME KEEPS ON MOVIN - INSTRO	TIME KEEPS ON MOVIN - INSTRO	G Putnam Music	Slight Light	0:02:50	79.0	Indie	YES	GLOBAL_INSTRO_STANDARD	GLOBAL_STANDARD_APPLIED	GLOBAL_INSTRO_STANDARD	
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	102	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	103	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	130	gpm_stl.csv	85598810	I LIKE TO LIKE - INSTRO	I LIKE TO LIKE - INSTRO	Michael Scherer	Scherer Delight	0:03:06	99.0	HipHop/BVGs	YES	GLOBAL_INSTRO_STANDARD	GLOBAL_STANDARD_APPLIED	GLOBAL_INSTRO_STANDARD	
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	103	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	104	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	131	gpm_stl.csv	85638364	MISTY MIDNIGHT BLUE - SINGER SONGWRITER MIX	MISTY MIDNIGHT BLUE - SINGER SONGWRITER MIX	Natu Visinia	Growing Stronger	0:03:19	110.0	Singer-Songwriter	YES		BATCH_CLEAN_PENDING_REVIEW		
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	104	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	105	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	132	gpm_stl.csv	86475082	STAY IN MY WAY	STAY IN MY WAY	NATU Visinia	NATU Ought To	0:02:59	117.0	Cont Country	YES		BATCH_CLEAN_PENDING_REVIEW		
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	105	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	106	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	133	gpm_stl.csv	86744337	UH OH HERE WE GO	UH OH HERE WE GO	Erik W Nelson	Sports of Sorts	0:02:24	95.0	Rockabilly	YES		BATCH_CLEAN_PENDING_REVIEW		
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	106	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	107	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	134	gpm_stl.csv	87044144	COOL JAZZ JIVIN' - INSTRO	COOL JAZZ JIVIN' - INSTRO	Michael Scherer	Scherer Delight	0:02:23	112.0	Jazz	YES	GLOBAL_INSTRO_STANDARD	GLOBAL_STANDARD_APPLIED	GLOBAL_INSTRO_STANDARD	
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	107	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	108	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	135	gpm_stl.csv	87044146	GROOVIN' SOUL - INSTRO	GROOVIN' SOUL - INSTRO	Michael Scherer	Scherer Delight	0:03:13	129.0	Jazz	YES	GLOBAL_INSTRO_STANDARD	GLOBAL_STANDARD_APPLIED	GLOBAL_INSTRO_STANDARD	
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	108	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	109	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	136	gpm_stl.csv	87044152	STRUTTIN' SAM - Short - INSTRO	STRUTTIN' SAM - Short - INSTRO	Michael Scherer	He Has Jazz	0:00:32		Jazz	YES	GLOBAL_INSTRO_STANDARD	GLOBAL_STANDARD_APPLIED	GLOBAL_INSTRO_STANDARD	
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	109	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	110	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	137	gpm_stl.csv	87044155	TAKIN' THE TIME - INSTRO	TAKIN' THE TIME - INSTRO	Michael Scherer	He Has Jazz	0:01:01	140.0	Jazz	YES	GLOBAL_INSTRO_STANDARD	GLOBAL_STANDARD_APPLIED	GLOBAL_INSTRO_STANDARD	
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	110	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	111	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	138	gpm_stl.csv	87048508	WHERE ARE THE SMILES - INSTRO	WHERE ARE THE SMILES - INSTRO	Michael Scherer	He Has Jazz	0:02:42		Jazz	YES	GLOBAL_INSTRO_STANDARD	GLOBAL_STANDARD_APPLIED	GLOBAL_INSTRO_STANDARD	
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	111	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	112	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	139	gpm_stl.csv	87364619	TRIPLE TREAT - INSTRO	TRIPLE TREAT - INSTRO	Michael Scherer	Scherer Desire	0:00:32	130.0	HipHop R&B	YES	GLOBAL_INSTRO_STANDARD	GLOBAL_STANDARD_APPLIED	GLOBAL_INSTRO_STANDARD	
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	112	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	113	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	142	gpm_stl.csv	88459348	MY EYES TELL IT ALL - INSTRO	MY EYES TELL IT ALL - INSTRO	G Putnam Music	Desperate & Dirty	0:04:52	82.0	Alt Blues	YES	GLOBAL_INSTRO_STANDARD	GLOBAL_STANDARD_APPLIED	GLOBAL_INSTRO_STANDARD	
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	113	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	114	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	143	gpm_stl.csv	88735944	YOUR TOUCH - INSTRUMENTAL	YOUR TOUCH - INSTRO	G Putnam Music	Sweet as Sexy	0:02:50	108.0	Latin Flavor	YES	GLOBAL_INSTRO_STANDARD	GLOBAL_STANDARD_APPLIED	GLOBAL_INSTRO_STANDARD	
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	114	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	115	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	144	gpm_stl.csv	88820597	SOMETIMES - INSTRO	SOMETIMES - INSTRO	G Putnam Music	Desperate & Dirty	0:03:30	92.0	Rock, Country	YES	GLOBAL_INSTRO_STANDARD	GLOBAL_STANDARD_APPLIED	GLOBAL_INSTRO_STANDARD	
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	115	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	116	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	145	gpm_stl.csv	88839181	CAN'T STOP MY EYES - TRAILER	CAN'T STOP MY EYES - TRAILER	G Putnam Music	Synth Nymph	0:02:15	78.0	Rock	YES		BATCH_CLEAN_PENDING_REVIEW		
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	116	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	117	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	146	gpm_stl.csv	89000077	UH OH HERE WE GO - INSTRO	UH OH HERE WE GO - INSTRO	G Putnam Music	Sports of Sorts	0:02:24	95.0	Alt Rock	YES	GLOBAL_INSTRO_STANDARD	GLOBAL_STANDARD_APPLIED	GLOBAL_INSTRO_STANDARD	
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	117	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	118	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	147	gpm_stl.csv	89051849	THE FOUNDATION - DEMOCRACY	THE FOUNDATION - DEMOCRACY	Elliot Sedgwick	The Struggle	0:03:38	112.0	Americana	YES		BATCH_CLEAN_PENDING_REVIEW		
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	118	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	119	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	148	gpm_stl.csv	89073169	NO! WON'T DO IT AGAIN  - INSTRO	NO! WON'T DO IT AGAIN - INSTRO	G Putnam Music	Synth Nymph	0:02:36	80.0	Upbeat Dark	YES	GLOBAL_INSTRO_STANDARD	GLOBAL_STANDARD_APPLIED	GLOBAL_INSTRO_STANDARD	
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	119	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	120	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	149	gpm_stl.csv	89083504	TIME'S PRESENT -  INSTRO	TIME'S PRESENT - INSTRO	G Putnam Music	Bustin’ Out	0:02:41	124.0	Indie Pop	YES	GLOBAL_INSTRO_STANDARD	GLOBAL_STANDARD_APPLIED	GLOBAL_INSTRO_STANDARD	
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	120	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	121	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	150	gpm_stl.csv	89145838	RIGHT HERE SOMEHOW - INSTRO	RIGHT HERE SOMEHOW - INSTRO	G Putnam Music	CLUBBIN'	0:02:18	130.0	Reimagined	YES	GLOBAL_INSTRO_STANDARD	GLOBAL_STANDARD_APPLIED	GLOBAL_INSTRO_STANDARD	
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	121	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	122	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	151	gpm_stl.csv	89280768	PILLS OR PAIN - INSTRO	PILLS OR PAIN - INSTRO	G Putnam Music	Desperate & Dirty	0:03:42	69.0	Rodeo	YES	GLOBAL_INSTRO_STANDARD	GLOBAL_STANDARD_APPLIED	GLOBAL_INSTRO_STANDARD	
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	122	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	123	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	152	gpm_stl.csv	89439950	ASK ME TO DANCE	ASK ME TO DANCE	G Putnam Music	Dance Steady	0:02:43	130.0	Indie Pop	YES		BATCH_CLEAN_PENDING_REVIEW		
GPMC-REG-IMPORT-DRAFT-CLEAN-GLOBAL-20260624	123	DRAFT_IMPORT_PENDING_REVIEW	docs/registry/batch-intake-working-queues/gpmc_clean_global_track_working_queue_20260624.tsv	124	TRACK_RECORD_NOT_CREATED	TRACK_ID_NOT_ASSIGNED	PUBLIC_TITLE_DRAFT_ONLY	PIX_NOT_CREATED	LT_PIX_NOT_CREATED	KKR_NOT_STARTED	CI_NOT_CREATED	Generated from conservative clean/global working queue; draft only; no final registry action.	153	gpm_stl.csv	89654189	HEARTS 💕  LIKE MINE	HEARTS 💕  LIKE MINE	Michael Schere	Coming Through	0:03:10	140.0	R&B Pop Electric	YES		BATCH_CLEAN_PENDING_REVIEW		
